time,minutes,seconds,latitude,longitude,pitch,roll,yaw,accelG,sideG
1833,0,0,,0.00,0.0093.20,68.88,291.10,0.00,0.00
11842,0,0,,0.00,0.0021.79,29.02,319.49,0.00,0.00
21849,0,0,,0.00,0.0030.70,16.97,245.78,0.00,0.00
31856,0,0,,0.00,0.0023.55,4.60,201.57,0.00,0.00
41875,0,0,,0.00,0.0021.49,4.07,195.59,0.00,0.00
51887,0,0,,0.00,0.0021.50,4.46,194.91,0.00,0.00
61894,0,0,,0.00,0.0021.77,4.99,196.30,0.00,0.00
71900,0,0,,0.00,0.0021.70,4.59,195.30,0.00,0.00
81909,0,0,,0.00,0.0021.54,4.44,194.96,0.00,0.00
91916,0,0,,0.00,0.0021.57,5.14,194.89,0.00,0.00
101923,0,0,,0.00,0.0022.47,5.04,196.12,0.00,0.00
111940,0,0,,0.00,0.0022.07,4.80,195.19,0.00,0.00
121947,0,0,,0.00,0.0022.22,5.07,195.44,0.00,0.00
131958,0,0,,0.00,0.0022.11,4.86,195.12,0.00,0.00
141966,0,0,,0.00,0.0021.85,5.16,194.95,0.00,0.00
151973,0,0,,0.00,0.0021.26,4.61,193.18,0.00,0.00
161980,0,0,,0.00,0.0021.53,4.63,192.70,0.00,0.00
172001,0,0,,0.00,0.0021.50,4.50,192.82,0.00,0.00
182016,0,0,,0.00,0.0021.33,4.61,192.52,0.00,0.00
192026,0,0,,0.00,0.0020.77,4.57,190.91,0.00,0.00
202033,0,0,,0.00,0.0020.47,4.64,190.35,0.00,0.00
212040,0,0,,0.00,0.0020.13,4.34,189.30,0.00,0.00
222059,0,0,,0.00,0.0019.54,4.06,187.70,0.00,0.00
232074,0,0,,0.00,0.0020.02,5.33,189.20,0.00,0.00
242084,0,0,,0.00,0.0020.88,5.77,192.31,0.00,0.00
252091,0,0,,0.00,0.0020.88,5.76,192.27,0.00,0.00
262098,0,0,,0.00,0.0020.58,5.59,191.29,0.00,0.00
272119,0,0,,0.00,0.0020.59,5.65,191.30,0.00,0.00
282134,0,0,,0.00,0.0020.12,5.95,191.62,0.00,0.00
292144,0,0,,0.00,0.0020.36,5.62,191.65,0.00,0.00
302151,0,0,,0.00,0.0020.18,5.60,191.09,0.00,0.00
312158,0,0,,0.00,0.0019.96,5.41,190.59,0.00,0.00
322178,0,0,,0.00,0.0020.33,6.26,190.77,0.00,0.00
332190,0,0,,0.00,0.0021.09,7.17,193.51,0.00,0.00
342197,0,0,,0.00,0.0021.18,7.54,194.19,0.00,0.00
352207,0,0,,0.00,0.0021.19,7.47,194.28,0.00,0.00
362214,0,0,,0.00,0.0021.52,7.70,194.54,0.00,0.00
372235,0,0,,0.00,0.0021.53,7.63,194.56,0.00,0.00
382250,0,0,,0.00,0.0021.25,7.43,193.55,0.00,0.00
392260,0,0,,0.00,0.0021.04,7.23,193.18,0.00,0.00
402267,0,0,,0.00,0.0020.68,7.08,192.32,0.00,0.00
412274,0,0,,0.00,0.0020.58,6.93,191.44,0.00,0.00
422293,0,0,,0.00,0.0020.53,6.77,190.54,0.00,0.00
432308,0,0,,0.00,0.0020.72,7.09,187.03,0.00,0.00
442318,0,0,,0.00,0.0020.56,7.00,186.23,0.00,0.00
452325,0,0,,0.00,0.0020.43,6.96,186.03,0.00,0.00
462332,0,0,,0.00,0.0020.45,6.99,185.91,0.00,0.00
472351,0,0,,0.00,0.0020.42,6.99,186.00,0.00,0.00
482372,0,0,,0.00,0.0020.30,7.10,185.91,0.00,0.00
492380,0,0,,0.00,0.0020.41,7.10,185.99,0.00,0.00
502387,0,0,,0.00,0.0020.41,6.92,185.84,0.00,0.00
512409,0,0,,0.00,0.0020.43,7.01,185.95,0.00,0.00
522416,0,0,,0.00,0.0020.36,6.97,185.77,0.00,0.00
532423,0,0,,0.00,0.0020.43,7.00,186.03,0.00,0.00
542430,0,0,,0.00,0.0020.35,7.27,185.22,0.00,0.00
552437,0,0,,0.00,0.0020.07,7.42,184.86,0.00,0.00
562444,0,0,,0.00,0.0020.06,7.32,184.91,0.00,0.00
572464,0,0,,0.00,0.0020.08,7.37,184.61,0.00,0.00
582480,0,0,,0.00,0.0020.00,7.52,184.84,0.00,0.00
592489,0,0,,0.00,0.0020.10,7.40,184.93,0.00,0.00
602496,0,0,,0.00,0.0020.04,7.32,184.75,0.00,0.00
612503,0,0,,0.00,0.0019.96,7.18,184.50,0.00,0.00
622522,0,0,,0.00,0.0020.02,7.35,184.52,0.00,0.00
632537,0,0,,0.00,0.0020.00,7.30,184.41,0.00,0.00
642547,0,0,,0.00,0.0019.93,7.32,184.12,0.00,0.00
652554,0,0,,0.00,0.0019.87,7.25,184.13,0.00,0.00
662561,0,0,,0.00,0.0019.82,7.32,183.99,0.00,0.00
672580,0,0,,0.00,0.0019.80,7.14,183.84,0.00,0.00
682596,0,0,,0.00,0.0019.79,7.33,183.81,0.00,0.00
692605,0,0,,0.00,0.0019.79,7.40,183.90,0.00,0.00
702612,0,0,,0.00,0.0024.53,1.88,189.62,0.00,0.00
712619,0,0,,0.00,0.0024.64,1.73,190.13,0.00,0.00
722638,0,0,,0.00,0.0024.63,1.85,190.07,0.00,0.00
732653,0,0,,0.00,0.0024.75,1.85,190.06,0.00,0.00
742663,0,0,,0.00,0.0024.70,1.83,190.12,0.00,0.00
752670,0,0,,0.00,0.0024.68,1.86,190.18,0.00,0.00
762677,0,0,,0.00,0.0024.62,1.76,190.09,0.00,0.00
772696,0,0,,0.00,0.0024.52,1.95,190.17,0.00,0.00
782712,0,0,,0.00,0.0024.78,1.75,190.23,0.00,0.00
792721,0,0,,0.00,0.0024.75,1.72,190.24,0.00,0.00
802728,0,0,,0.00,0.0024.71,1.78,190.17,0.00,0.00
812735,0,0,,0.00,0.0024.81,1.63,190.21,0.00,0.00
822754,0,0,,0.00,0.0024.80,1.92,190.27,0.00,0.00
832769,0,0,,0.00,0.0024.79,1.82,190.31,0.00,0.00
842779,0,0,,0.00,0.0024.78,1.89,190.33,0.00,0.00
852786,0,0,,0.00,0.0024.81,1.77,190.53,0.00,0.00
862793,0,0,,0.00,0.0024.81,1.78,190.40,0.00,0.00
872813,0,0,,0.00,0.0024.80,1.68,190.34,0.00,0.00
882828,0,0,,0.00,0.0021.51,7.78,185.41,0.00,0.00
892838,0,0,,0.00,0.0020.01,6.67,183.91,0.00,0.00
902845,0,0,,0.00,0.0019.81,6.61,182.74,0.00,0.00
912852,0,0,,0.00,0.0019.58,6.57,182.32,0.00,0.00
922871,0,0,,0.00,0.0019.45,6.59,181.89,0.00,0.00
932886,0,0,,0.00,0.0019.34,6.51,181.78,0.00,0.00
942896,0,0,,0.00,0.0019.43,6.58,181.26,0.00,0.00
952903,0,0,,0.00,0.0019.36,6.68,181.72,0.00,0.00
962910,0,0,,0.00,0.0019.27,6.43,181.16,0.00,0.00
972929,0,0,,0.00,0.0019.34,6.37,180.93,0.00,0.00
982944,0,0,,0.00,0.0019.47,8.44,184.99,0.00,0.00
992954,0,0,,0.00,0.0018.72,8.66,182.26,0.00,0.00
1002961,0,0,,0.00,0.0018.46,8.77,181.42,0.00,0.00
1012968,0,0,,0.00,0.0018.23,8.64,180.29,0.00,0.00
1022987,0,0,,0.00,0.0018.10,8.37,179.51,0.00,0.00
1033002,0,0,,0.00,0.0017.90,8.75,178.54,0.00,0.00
1043012,0,0,,0.00,0.0017.67,8.66,177.66,0.00,0.00
1053019,0,0,,0.00,0.0017.54,8.62,177.21,0.00,0.00
1063026,0,0,,0.00,0.0017.55,8.60,177.27,0.00,0.00
1073045,0,0,,0.00,0.0017.54,8.70,176.68,0.00,0.00
1083060,0,0,,0.00,0.0017.60,8.72,176.51,0.00,0.00
1093070,0,0,,0.00,0.0017.62,8.38,176.96,0.00,0.00
1103077,0,0,,0.00,0.0017.74,8.47,176.72,0.00,0.00
1113084,0,0,,0.00,0.0017.75,8.39,176.41,0.00,0.00
1123103,0,0,,0.00,0.0017.69,8.30,175.80,0.00,0.00
1133118,0,0,,0.00,0.0017.50,8.38,175.54,0.00,0.00
1143128,0,0,,0.00,0.0017.57,8.44,175.74,0.00,0.00
1153135,0,0,,0.00,0.0017.56,8.52,175.76,0.00,0.00
1163141,0,0,,0.00,0.0017.66,8.40,175.83,0.00,0.00
1173161,0,0,,0.00,0.0017.58,8.62,175.73,0.00,0.00
1183175,0,0,,0.00,0.0017.60,8.52,175.69,0.00,0.00
1193186,0,0,,0.00,0.0017.56,8.36,175.73,0.00,0.00
1203192,0,0,,0.00,0.0017.38,8.43,175.11,0.00,0.00
1213200,0,0,,0.00,0.0017.44,8.37,175.41,0.00,0.00
1223219,0,0,,0.00,0.0017.52,8.46,175.37,0.00,0.00
1233234,0,0,,0.00,0.0017.50,8.47,175.70,0.00,0.00
1243244,0,0,,0.00,0.0017.63,8.40,175.91,0.00,0.00
1253251,0,0,,0.00,0.0017.70,8.43,175.68,0.00,0.00
1263257,0,0,,0.00,0.0017.59,8.53,176.04,0.00,0.00
1273277,0,0,,0.00,0.0017.74,8.59,176.10,0.00,0.00
1283291,0,0,,0.00,0.0017.81,8.53,176.14,0.00,0.00
1293305,0,0,,0.00,0.0017.90,8.53,176.00,0.00,0.00
1303312,0,0,,0.00,0.0017.96,8.40,176.72,0.00,0.00
1313335,0,0,,0.00,0.0017.82,8.48,176.30,0.00,0.00
1323342,0,0,,0.00,0.0017.80,8.43,176.30,0.00,0.00
1333348,0,0,,0.00,0.0017.85,8.28,176.20,0.00,0.00
1343356,0,0,,0.00,0.0017.77,8.56,176.36,0.00,0.00
1353362,0,0,,0.00,0.0017.68,8.33,176.32,0.00,0.00
1363370,0,0,,0.00,0.0017.74,8.37,175.79,0.00,0.00
1373390,0,0,,0.00,0.0017.58,8.65,175.66,0.00,0.00
1383404,0,0,,0.00,0.0017.72,8.44,175.90,0.00,0.00
1393415,0,0,,0.00,0.0017.66,8.41,175.77,0.00,0.00
1403421,0,0,,0.00,0.0017.68,8.57,175.37,0.00,0.00
1413428,0,0,,0.00,0.0017.51,8.48,175.21,0.00,0.00
1423448,0,0,,0.00,0.0017.51,8.44,175.06,0.00,0.00
1433462,0,0,,0.00,0.0017.46,8.46,174.71,0.00,0.00
1443473,0,0,,0.00,0.0017.47,8.63,174.81,0.00,0.00
1453479,0,0,,0.00,0.0017.42,8.47,174.82,0.00,0.00
1463486,0,0,,0.00,0.0017.26,8.47,174.56,0.00,0.00
1473506,0,0,,0.00,0.0017.53,8.43,174.72,0.00,0.00
1483520,0,0,,0.00,0.0017.41,8.32,174.68,0.00,0.00
1493531,0,0,,0.00,0.0017.22,8.48,174.32,0.00,0.00
1503537,0,0,,0.00,0.0017.34,8.48,174.19,0.00,0.00
1513544,0,0,,0.00,0.0017.25,8.56,174.26,0.00,0.00
1523564,0,0,,0.00,0.0017.08,8.49,174.01,0.00,0.00
1533578,0,0,,0.00,0.0017.25,8.52,174.11,0.00,0.00
1543589,0,0,,0.00,0.0017.31,8.43,174.30,0.00,0.00
1553595,0,0,,0.00,0.0017.37,8.53,174.28,0.00,0.00
1563602,0,0,,0.00,0.0017.40,8.44,173.88,0.00,0.00
1573622,0,0,,0.00,0.0017.69,8.53,172.69,0.00,0.00
1583636,0,0,,0.00,0.0017.39,8.93,171.50,0.00,0.00
1593646,0,0,,0.00,0.0017.32,8.73,170.75,0.00,0.00
1603652,0,0,,0.00,0.0016.99,8.63,171.62,0.00,0.00
1613659,0,0,,0.00,0.0017.20,8.52,172.86,0.00,0.00
1623679,0,0,,0.00,0.0017.30,8.51,173.10,0.00,0.00
1633693,0,0,,0.00,0.0017.25,8.44,172.97,0.00,0.00
1643704,0,0,,0.00,0.0017.54,8.45,173.34,0.00,0.00
1653710,0,0,,0.00,0.0017.33,8.63,172.57,0.00,0.00
1663717,0,0,,0.00,0.0017.21,8.40,172.16,0.00,0.00
1673738,0,0,,0.00,0.0017.23,8.46,172.17,0.00,0.00
1683752,0,0,,0.00,0.0016.66,10.86,169.13,0.00,0.00
1693763,0,0,,0.00,0.0015.92,11.12,165.44,0.00,0.00
1703769,0,0,,0.00,0.0015.59,11.26,163.41,0.00,0.00
1713776,0,0,,0.00,0.0015.45,11.11,162.92,0.00,0.00
1723796,0,0,,0.00,0.0015.34,11.42,162.71,0.00,0.00
1733810,0,0,,0.00,0.0015.29,11.21,162.49,0.00,0.00
1743821,0,0,,0.00,0.0015.31,11.29,162.20,0.00,0.00
1753827,0,0,,0.00,0.0015.20,11.22,161.85,0.00,0.00
1763834,0,0,,0.00,0.0015.25,11.38,162.09,0.00,0.00
1773855,0,0,,0.00,0.0015.28,11.20,162.08,0.00,0.00
1783869,0,0,,0.00,0.0015.31,11.35,162.29,0.00,0.00
1793880,0,0,,0.00,0.0015.36,11.30,162.48,0.00,0.00
1803886,0,0,,0.00,0.0015.17,11.23,162.30,0.00,0.00
1813893,0,0,,0.00,0.0019.47,4.55,175.53,0.00,0.00
1823913,0,0,,0.00,0.0020.23,4.21,178.18,0.00,0.00
1833927,0,0,,0.00,0.0020.38,4.22,178.72,0.00,0.00
1843938,0,0,,0.00,0.0020.65,4.47,179.82,0.00,0.00
1853944,0,0,,0.00,0.0020.56,4.30,179.22,0.00,0.00
1863951,0,0,,0.00,0.0020.48,4.14,179.36,0.00,0.00
1873970,0,0,,0.00,0.0020.46,4.33,179.15,0.00,0.00
1883984,0,0,,0.00,0.0020.10,4.29,179.37,0.00,0.00
1893995,0,0,,0.00,0.0019.93,4.11,179.47,0.00,0.00
1904001,0,0,,0.00,0.0020.15,4.28,179.60,0.00,0.00
1914008,0,0,,0.00,0.0020.24,4.23,179.69,0.00,0.00
1924028,0,0,,0.00,0.0020.12,4.12,179.69,0.00,0.00
1934042,0,0,,0.00,0.0020.02,4.09,179.42,0.00,0.00
1944052,0,0,,0.00,0.0020.03,4.14,179.39,0.00,0.00
1954058,0,0,,0.00,0.0020.01,4.17,179.26,0.00,0.00
1964065,0,0,,0.00,0.0019.96,4.17,178.92,0.00,0.00
1974085,0,0,,0.00,0.0020.09,4.24,179.35,0.00,0.00
1984099,0,0,,0.00,0.0020.00,4.16,178.78,0.00,0.00
1994110,0,0,,0.00,0.0019.92,4.10,178.68,0.00,0.00
2004116,0,0,,0.00,0.0019.97,4.20,178.63,0.00,0.00
2014123,0,0,,0.00,0.0019.73,4.22,178.19,0.00,0.00
2024144,0,0,,0.00,0.0019.85,4.35,178.42,0.00,0.00
2034158,0,0,,0.00,0.0019.76,4.24,178.20,0.00,0.00
2044169,0,0,,0.00,0.0019.70,4.37,178.01,0.00,0.00
2054175,0,0,,0.00,0.0019.71,4.35,178.24,0.00,0.00
2064182,0,0,,0.00,0.0017.32,8.89,165.76,0.00,0.00
2074203,0,0,,0.00,0.0016.15,9.38,161.23,0.00,0.00
2084217,0,0,,0.00,0.0015.73,9.62,159.51,0.00,0.00
2094230,0,0,,0.00,0.0016.17,9.70,161.09,0.00,0.00
2104238,0,0,,0.00,0.0015.59,8.96,161.92,0.00,0.00
2114261,0,0,,0.00,0.0015.40,8.75,161.87,0.00,0.00
2124267,0,0,,0.00,0.0015.42,8.78,162.06,0.00,0.00
2134274,0,0,,0.00,0.0015.25,8.87,161.62,0.00,0.00
2144281,0,0,,0.00,0.0015.24,8.54,161.28,0.00,0.00
2154288,0,0,,0.00,0.0015.14,8.86,161.34,0.00,0.00
2164314,0,0,,0.00,0.0015.33,8.86,161.54,0.00,0.00
2174327,0,0,,0.00,0.0015.41,8.88,161.63,0.00,0.00
2184333,0,0,,0.00,0.0015.37,8.91,161.78,0.00,0.00
2194347,0,0,,0.00,0.0015.29,8.95,161.74,0.00,0.00
2204378,0,0,,0.00,0.0015.33,8.76,161.66,0.00,0.00
2214434,0,0,,0.00,0.0015.45,8.92,162.05,0.00,0.00
2224490,0,0,,0.00,0.0015.33,8.91,161.61,0.00,0.00
2234546,0,0,,0.00,0.0015.33,8.83,161.40,0.00,0.00
2244602,0,0,,0.00,0.0015.45,8.76,161.90,0.00,0.00
2254658,0,0,,0.00,0.0015.42,8.75,161.48,0.00,0.00
2264714,0,0,,0.00,0.0015.28,8.95,161.53,0.00,0.00
2274770,0,0,,0.00,0.0015.34,9.12,161.71,0.00,0.00
2284826,0,0,,0.00,0.0015.35,9.03,161.56,0.00,0.00
2294882,0,0,,0.00,0.0015.44,9.12,161.85,0.00,0.00
2304938,0,0,,0.00,0.0015.28,8.78,161.65,0.00,0.00
2314994,0,0,,0.00,0.0015.18,8.84,161.40,0.00,0.00
2325050,0,0,,0.00,0.0015.14,9.04,161.38,0.00,0.00
2335106,0,0,,0.00,0.0015.25,8.84,161.39,0.00,0.00
2345162,0,0,,0.00,0.0015.10,8.87,161.54,0.00,0.00
2355218,0,0,,0.00,0.0015.26,8.98,161.34,0.00,0.00
2365274,0,0,,0.00,0.0015.23,9.02,161.15,0.00,0.00
2375330,0,0,,0.00,0.0015.38,9.00,161.48,0.00,0.00
2385386,0,0,,0.00,0.0015.27,9.01,161.22,0.00,0.00
2395442,0,0,,0.00,0.0015.27,8.91,161.78,0.00,0.00
2405498,0,0,,0.00,0.0015.22,8.94,161.62,0.00,0.00
2415554,0,0,,0.00,0.0015.26,8.94,161.71,0.00,0.00
2425610,0,0,,0.00,0.0015.26,8.94,161.59,0.00,0.00
2435666,0,0,,0.00,0.0015.38,9.08,161.76,0.00,0.00
2445722,0,0,,0.00,0.0015.28,8.97,161.49,0.00,0.00
2455778,0,0,,0.00,0.0015.46,9.06,161.83,0.00,0.00
2465834,0,0,,0.00,0.0015.47,8.80,162.02,0.00,0.00
2475890,0,0,,0.00,0.0015.40,8.98,162.03,0.00,0.00
2485946,0,0,,0.00,0.0015.40,8.83,161.73,0.00,0.00
2496002,0,0,,0.00,0.0015.26,8.90,161.47,0.00,0.00
2506058,0,0,,0.00,0.0015.39,8.95,161.58,0.00,0.00
2516114,0,0,,0.00,0.0015.28,8.90,161.85,0.00,0.00
2526170,0,0,,0.00,0.0015.42,8.82,161.89,0.00,0.00
2536226,0,0,,0.00,0.0015.38,8.81,161.90,0.00,0.00
2546282,0,0,,0.00,0.0015.51,9.08,161.97,0.00,0.00
2556338,0,0,,0.00,0.0015.53,8.94,162.15,0.00,0.00
2566394,0,0,,0.00,0.0015.55,8.92,162.44,0.00,0.00
2576450,0,0,,0.00,0.0015.55,8.76,162.18,0.00,0.00
2586506,0,0,,0.00,0.0015.47,9.00,162.34,0.00,0.00
2596562,0,0,,0.00,0.0015.59,9.00,162.34,0.00,0.00
2606618,0,0,,0.00,0.0015.81,9.13,163.02,0.00,0.00
2616674,0,0,,0.00,0.0015.57,8.73,162.58,0.00,0.00
2626730,0,0,,0.00,0.0015.56,8.85,162.45,0.00,0.00
2636786,0,0,,0.00,0.0015.75,8.92,162.98,0.00,0.00
2646842,0,0,,0.00,0.0015.72,9.03,162.92,0.00,0.00
2656898,0,0,,0.00,0.0015.75,8.79,163.02,0.00,0.00
2666954,0,0,,0.00,0.0015.69,8.89,162.65,0.00,0.00
2677010,0,0,,0.00,0.0015.79,8.93,163.10,0.00,0.00
2687066,0,0,,0.00,0.0015.78,8.86,162.84,0.00,0.00
2697122,0,0,,0.00,0.0015.70,8.98,163.21,0.00,0.00
2707178,0,0,,0.00,0.0015.61,9.02,163.08,0.00,0.00
2717234,0,0,,0.00,0.0015.84,8.84,163.40,0.00,0.00
2727290,0,0,,0.00,0.0015.92,9.10,163.49,0.00,0.00
2737346,0,0,,0.00,0.0015.97,8.81,163.83,0.00,0.00
2747402,0,0,,0.00,0.0015.84,8.86,163.61,0.00,0.00
2757458,0,0,,0.00,0.0015.87,8.73,163.66,0.00,0.00
2767514,0,0,,0.00,0.0015.86,8.99,163.61,0.00,0.00
2777570,0,0,,0.00,0.0015.85,8.85,163.53,0.00,0.00
2787626,0,0,,0.00,0.0015.90,8.81,163.53,0.00,0.00
2797682,0,0,,0.00,0.0015.95,8.84,163.67,0.00,0.00
2807738,0,0,,0.00,0.0015.80,8.71,163.63,0.00,0.00
2817794,0,0,,0.00,0.0015.87,8.71,163.48,0.00,0.00
2827850,0,0,,0.00,0.0016.07,8.86,163.95,0.00,0.00
2837906,0,0,,0.00,0.0015.97,8.85,163.74,0.00,0.00
2847962,0,0,,0.00,0.0015.91,9.05,163.99,0.00,0.00
2858018,0,0,,0.00,0.0015.88,8.90,163.78,0.00,0.00
2868074,0,0,,0.00,0.0015.84,9.00,163.92,0.00,0.00
2878130,0,0,,0.00,0.0015.91,8.99,164.06,0.00,0.00
2888186,0,0,,0.00,0.0015.86,8.89,163.68,0.00,0.00
2898242,0,0,,0.00,0.0015.90,8.84,163.94,0.00,0.00
2908298,0,0,,0.00,0.0015.81,8.96,163.72,0.00,0.00
2918354,0,0,,0.00,0.0015.89,8.69,163.94,0.00,0.00
2928410,0,0,,0.00,0.0015.89,8.89,164.04,0.00,0.00
2938466,0,0,,0.00,0.0015.65,8.84,163.46,0.00,0.00
2948522,0,0,,0.00,0.0015.75,8.73,163.86,0.00,0.00
2958578,0,0,,0.00,0.0015.95,8.93,163.86,0.00,0.00
2968634,0,0,,0.00,0.0015.65,8.83,163.53,0.00,0.00
2978690,0,0,,0.00,0.0015.77,8.92,163.51,0.00,0.00
2988746,0,0,,0.00,0.0015.76,8.89,163.57,0.00,0.00
2998802,0,0,,0.00,0.0015.83,8.87,163.50,0.00,0.00
3008858,0,0,,0.00,0.0015.84,8.85,163.85,0.00,0.00
3018914,0,0,,0.00,0.0015.70,8.89,164.00,0.00,0.00
3028970,0,0,,0.00,0.0015.88,8.87,163.82,0.00,0.00
3039026,0,0,,0.00,0.0015.96,9.02,164.24,0.00,0.00
3049082,0,0,,0.00,0.0015.96,8.82,164.15,0.00,0.00
3059138,0,0,,0.00,0.0015.99,8.92,164.32,0.00,0.00
3069194,0,0,,0.00,0.0015.88,9.00,164.04,0.00,0.00
3079250,0,0,,0.00,0.0015.83,9.00,163.77,0.00,0.00
3089306,0,0,,0.00,0.0015.92,9.05,164.04,0.00,0.00
3099362,0,0,,0.00,0.0016.01,9.03,164.06,0.00,0.00
3109418,0,0,,0.00,0.0015.95,8.78,164.28,0.00,0.00
3119474,0,0,,0.00,0.0016.02,8.79,164.49,0.00,0.00
3129530,0,0,,0.00,0.0016.10,8.92,164.52,0.00,0.00
3139586,0,0,,0.00,0.0016.00,8.97,164.56,0.00,0.00
3149642,0,0,,0.00,0.0016.20,8.96,165.32,0.00,0.00
3159698,0,0,,0.00,0.0016.43,9.14,165.60,0.00,0.00
3169754,0,0,,0.00,0.0016.29,8.97,165.51,0.00,0.00
3179810,0,0,,0.00,0.0016.27,8.94,165.71,0.00,0.00
3189866,0,0,,0.00,0.0016.37,8.96,166.14,0.00,0.00
3199922,0,0,,0.00,0.0016.35,8.82,165.87,0.00,0.00
3209978,0,0,,0.00,0.0016.45,8.99,166.17,0.00,0.00
3220034,0,0,,0.00,0.0016.39,8.93,165.84,0.00,0.00
3230090,0,0,,0.00,0.0016.34,8.94,165.69,0.00,0.00
3240146,0,0,,0.00,0.0016.17,8.87,165.45,0.00,0.00
3250202,0,0,,0.00,0.0016.28,9.01,165.94,0.00,0.00
3260258,0,0,,0.00,0.0016.21,8.71,165.57,0.00,0.00
3270314,0,0,,0.00,0.0016.34,9.02,165.85,0.00,0.00
3280370,0,0,,0.00,0.0016.44,8.88,166.13,0.00,0.00
3290426,0,0,,0.00,0.0016.46,8.82,166.63,0.00,0.00
3300482,0,0,,0.00,0.0016.59,8.92,166.20,0.00,0.00
3310538,0,0,,0.00,0.0016.60,8.90,166.26,0.00,0.00
3320594,0,0,,0.00,0.0016.50,8.89,166.22,0.00,0.00
3330650,0,0,,0.00,0.0016.38,8.88,166.39,0.00,0.00
3340706,0,0,,0.00,0.0016.68,8.94,166.95,0.00,0.00
3350762,0,0,,0.00,0.0016.72,8.79,166.90,0.00,0.00
3360818,0,0,,0.00,0.0016.65,8.91,167.15,0.00,0.00
3370874,0,0,,0.00,0.0016.57,8.85,167.11,0.00,0.00
3380930,0,0,,0.00,0.0016.70,9.05,167.44,0.00,0.00
3390986,0,0,,0.00,0.0016.80,8.81,167.12,0.00,0.00
3401042,0,0,,0.00,0.0016.46,8.68,166.81,0.00,0.00
3411098,0,0,,0.00,0.0016.69,8.93,167.31,0.00,0.00
3421154,0,0,,0.00,0.0016.79,8.68,167.06,0.00,0.00
3431210,0,0,,0.00,0.0016.68,8.81,167.29,0.00,0.00
3441266,0,0,,0.00,0.0016.78,8.94,167.83,0.00,0.00
3451322,0,0,,0.00,0.0016.84,8.78,167.73,0.00,0.00
3461378,0,0,,0.00,0.0016.89,8.83,167.85,0.00,0.00
3471434,0,0,,0.00,0.0016.90,8.92,167.69,0.00,0.00
3481490,0,0,,0.00,0.0016.71,8.77,167.60,0.00,0.00
3491546,0,0,,0.00,0.0016.78,8.76,167.71,0.00,0.00
3501602,0,0,,0.00,0.0016.82,8.76,167.76,0.00,0.00
3511658,0,0,,0.00,0.0016.99,8.76,167.74,0.00,0.00
3521714,0,0,,0.00,0.0016.91,8.75,167.55,0.00,0.00
3531770,0,0,,0.00,0.0016.78,8.81,167.34,0.00,0.00
3541826,0,0,,0.00,0.0016.76,8.94,167.55,0.00,0.00
3551882,0,0,,0.00,0.0016.91,8.82,167.70,0.00,0.00
3561938,0,0,,0.00,0.0016.93,8.99,167.83,0.00,0.00
3571994,0,0,,0.00,0.0017.03,8.76,168.25,0.00,0.00
3582050,0,0,,0.00,0.0017.01,8.87,168.28,0.00,0.00
3592106,0,0,,0.00,0.0016.95,8.72,168.20,0.00,0.00
3602162,0,0,,0.00,0.0016.68,8.79,167.75,0.00,0.00
3612218,0,0,,0.00,0.0016.89,8.53,167.80,0.00,0.00
3622274,0,0,,0.00,0.0016.90,8.87,167.99,0.00,0.00
3632330,0,0,,0.00,0.0016.75,8.72,167.69,0.00,0.00
3642386,0,0,,0.00,0.0016.81,8.72,167.80,0.00,0.00
3652442,0,0,,0.00,0.0016.88,8.79,168.14,0.00,0.00
3662498,0,0,,0.00,0.0016.92,8.81,168.27,0.00,0.00
3672554,0,0,,0.00,0.0016.83,8.88,167.84,0.00,0.00
3682610,0,0,,0.00,0.0016.97,8.76,168.00,0.00,0.00
3692666,0,0,,0.00,0.0017.08,8.91,168.11,0.00,0.00
3702722,0,0,,0.00,0.0016.86,8.92,168.06,0.00,0.00
3712778,0,0,,0.00,0.0016.93,8.86,167.91,0.00,0.00
3722834,0,0,,0.00,0.0017.11,8.88,168.30,0.00,0.00
3732890,0,0,,0.00,0.0017.05,8.75,168.40,0.00,0.00
3742946,0,0,,0.00,0.0017.18,9.02,168.42,0.00,0.00
3753002,0,0,,0.00,0.0017.01,8.86,168.04,0.00,0.00
3763058,0,0,,0.00,0.0016.96,8.95,167.93,0.00,0.00
3773114,0,0,,0.00,0.0016.92,8.66,167.59,0.00,0.00
3783170,0,0,,0.00,0.0016.97,8.99,168.02,0.00,0.00
3793226,0,0,,0.00,0.0016.94,8.91,168.48,0.00,0.00
3803282,0,0,,0.00,0.0017.15,9.07,168.72,0.00,0.00
3813338,0,0,,0.00,0.0016.90,8.70,168.26,0.00,0.00
3823394,0,0,,0.00,0.0017.12,9.00,169.02,0.00,0.00
3833450,0,0,,0.00,0.0017.29,8.83,169.69,0.00,0.00
3843506,0,0,,0.00,0.0017.25,8.79,169.42,0.00,0.00
3853562,0,0,,0.00,0.0017.39,8.84,170.20,0.00,0.00
3863618,0,0,,0.00,0.0017.43,8.78,170.26,0.00,0.00
3873674,0,0,,0.00,0.0017.49,8.89,170.47,0.00,0.00
3883730,0,0,,0.00,0.0017.49,8.78,170.52,0.00,0.00
3893786,0,0,,0.00,0.0017.53,8.85,170.35,0.00,0.00
3903842,0,0,,0.00,0.0017.49,8.92,170.43,0.00,0.00
